Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1666,5,June,12,,St Katharine Creechurch,0,0
1666,5,June,12,,St Michael Crookedlane,1,0
1666,5,June,12,,St Alphage,3,1
1666,5,June,12,,St Lawrence Jewry,1,0
1666,5,June,12,,St Michael Queenhithe,0,0
1666,5,June,12,,St Andrew Hubbard,1,1
1666,5,June,12,,St Lawrence Pountney,0,0
1666,5,June,12,,St Michael Quern,0,0
1666,5,June,12,,St Andrew Undershaft,0,0
1666,5,June,12,,St Leonard Eastcheap,0,0
1666,5,June,12,,St Michael Royal,0,0
1666,5,June,12,,St Andrew Wardrobe,2,0
1666,5,June,12,,St Leonard Fosterlane,0,0
1666,5,June,12,,St Michael Woodstreet,0,0
1666,5,June,12,,St Ann Aldersgate,0,0
1666,5,June,12,,St Magnus Parish,2,0
1666,5,June,12,,St Mildred Breadstreet,0,0
1666,5,June,12,,St Ann Blackfriers,1,1
1666,5,June,12,,St Margaret Lothbury,1,0
1666,5,June,12,,St Mildred Poultry,0,0
1666,5,June,12,,St Anthony alias Antholin,1,0
1666,5,June,12,,St Margaret Moses,0,0
1666,5,June,12,,St Nicholas Acons,0,0
1666,5,June,12,,St Austins Parish,0,0
1666,5,June,12,,St Margaret Newfishstreet,0,0
1666,5,June,12,,St Nicholas Coleabby,1,0
1666,5,June,12,,St Bartholomew Exchange,0,0
1666,5,June,12,,St Margaret Pattons,1,0
1666,5,June,12,,St Nicholas Olaves,0,0
1666,5,June,12,,St Bennet Finck,0,0
1666,5,June,12,,St Martin Iremongerlane,0,0
1666,5,June,12,,St Olave Hartstreet,0,0
1666,5,June,12,,St Bennet Gracechurch,0,0
1666,5,June,12,,St Martin Ludgate,0,0
1666,5,June,12,,St Olave Jewry,0,0
1666,5,June,12,,St Bennet Paulswharf,1,0
1666,5,June,12,,St Martin Orgars,0,0
1666,5,June,12,,St Olave Silverstreet,1,0
1666,5,June,12,,St Bennet Sherehog,0,0
1666,5,June,12,,St Martin Outwitch,0,0
1666,5,June,12,,St Pancras Soperlane,0,0
1666,5,June,12,,St Botolph Billingsgate,0,0
1666,5,June,12,,St Martin Vintrey,0,0
1666,5,June,12,,St Peter Cheap,0,0
1666,5,June,12,,Christ's Church,0,0
1666,5,June,12,,St Mary Abchurch,0,0
1666,5,June,12,,St Peter Cornhil,0,0
1666,5,June,12,,St Christophers,0,0
1666,5,June,12,,St Mary Aldermanbury,1,0
1666,5,June,12,,St Peter Paulswharf,0,0
1666,5,June,12,,St Clement Eastcheap,0,0
1666,5,June,12,,St Mary Aldermary,0,0
1666,5,June,12,,St Peter Poor,0,0
1666,5,June,12,,St Dionis Backchurch,0,0
1666,5,June,12,,St Mary-le-bow,0,0
1666,5,June,12,,St Steven Colemanstreet,4,0
1666,5,June,12,,St Dunstan East,1,1
1666,5,June,12,,St Mary Bothaw,0,0
1666,5,June,12,,St Steven Walbrook,1,0
1666,5,June,12,,St Edmund Lumbardstr.,0,0
1666,5,June,12,,St Mary Colechurch,0,0
1666,5,June,12,,St Swithin,0,0
1666,5,June,12,,St Ethelburga,0,0
1666,5,June,12,,St Mary Hill,0,0
1666,5,June,12,,St Thomas Apostle,4,3
1666,5,June,12,,St Faith,0,0
1666,5,June,12,,St Mary Milkstreet,0,0
1666,5,June,12,,Trinity Parish,0,0
1666,5,June,12,,St Gabriel Fenchurch,0,0
1666,5,June,12,,St Mary Mag. Oldfishstreet,0,0
1666,5,June,12,,St Vedast alias Foster,0,0
1666,5,June,12,,St George Botolphlane,0,0
1666,5,June,12,,St Andrew Holborn,12,0
1666,5,June,12,,St Botolph Aldgate,6,3
1666,5,June,12,,Saviour Southwark,8,0
1666,5,June,12,,St Bartholomew the Great,1,0
1666,5,June,12,,St Botolph Bishopsgate,8,2
1666,5,June,12,,St Sepulchres Parish,4,0
1666,5,June,12,,St Bartholomew the Lesse,0,0
1666,5,June,12,,St Dunstan West,2,0
1666,5,June,12,,St Thomas Southwark,0,0
1666,5,June,12,,St Bridget,4,0
1666,5,June,12,,St George Southwark,1,0
1666,5,June,12,,Trinity Minories,0,0
1666,5,June,12,,Bridewel Precinct,0,0
1666,5,June,12,,St Giles Cripplegate,10,0
1666,5,June,12,,At the Pesthouse,0,0
1666,5,June,12,,St Botolph Aldersgate,1,0
1666,5,June,12,,St Olave Southwark,10,0
1666,5,June,12,,...hritt Church,0,0
1666,5,June,12,,St Katharine Tower,5,1
1666,5,June,12,,St Mary Newington,1,0
1666,5,June,12,,Dunstan Stepney,20,2
1666,5,June,12,,Lambeth Parish,13,9
1666,5,June,12,,St Mary Whitechappel,10,0
1666,5,June,12,,St Giles in the Fields,5,0
1666,5,June,12,,St Leonard Shoreditch,0,0
1666,5,June,12,,St. Paul Shadwel,0,0
1666,5,June,12,,St James Clerkenwel,4,0
1666,5,June,12,,St Mary Islington,3,1
1666,5,June,12,,Rotherhith Parish,4,1
1666,5,June,12,,John at Hackney,2,0
1666,5,June,12,,St Mary Magd. Bermondsey,5,2
1666,5,June,12,,St Ann Westminster,0,0
1666,5,June,12,,St Margaret Westminster,10,1
1666,5,June,12,,St Mary Savoy,0,0
1666,5,June,12,,St Clement Danes,3,0
1666,5,June,12,,St Martin in the Fields,6,2
1666,5,June,12,,St Paul Covent Garden,0,0
1666,5,June,12,,St James Westminster,0,0
1666,12,June,19,,ALban Woodstreet,0,0
1666,12,June,19,,St Gregory by St Paul,0,0
1666,12,June,19,,St Mary Mounthaw,0,0
1666,12,June,19,,Alhallows Barking,1,0
1666,12,June,19,,St Hellen,0,0
1666,12,June,19,,St Mary Sommerset,1,0
1666,12,June,19,,Alhallows Breadstreet,0,0
1666,12,June,19,,St James Dukes Place,0,0
1666,12,June,19,,St Mary Staining,0,0
1666,12,June,19,,Alhallows the Great,1,0
1666,12,June,19,,St James Garlickhithe,0,0
1666,12,June,19,,St Mary Woolchurch,0,0
1666,12,June,19,,Alhallows Honylane,0,0
1666,12,June,19,,St John Baptist,0,0
1666,12,June,19,,St Mary Woolnoth,0,0
1666,12,June,19,,Alhallows the Less,0,0
1666,12,June,19,,St John Evangelist,0,0
1666,12,June,19,,St Matthew Fridaystreet,0,0
1666,12,June,19,,Alhallows Lombardstreet,0,0
1666,12,June,19,,St John Zachary,2,0
1666,12,June,19,,St Michael Bassishaw,1,0
1666,12,June,19,,Alhallows Staining,2,0
1666,12,June,19,,St Katharine Coleman,0,0
1666,12,June,19,,St Michael Cornhil,0,0
1666,12,June,19,,Alhallows the Wall,0,0
1666,12,June,19,,St Katharine Creechurch,0,0
1666,12,June,19,,St Michael Crookedlane,0,0
1666,12,June,19,,St Alphage,0,0
1666,12,June,19,,St Lawrence Jewry,0,0
1666,12,June,19,,St Michael Queenhithe,0,0
1666,12,June,19,,St Andrew Hubbard,0,0
1666,12,June,19,,St Lawrence Pountney,0,0
1666,12,June,19,,St Michael Quern,0,0
1666,12,June,19,,St Andrew Undershaft,0,0
1666,12,June,19,,St Leonard Eastcheap,0,0
1666,12,June,19,,St Michael Royal,0,0
1666,12,June,19,,St Andrew Wardrobe,0,0
1666,12,June,19,,St Leonard Fosterlane,0,0
1666,12,June,19,,St Michael Woodstreet,0,0
1666,12,June,19,,St Ann Aldersgate,0,0
1666,12,June,19,,St Magnus Parish,0,0
1666,12,June,19,,St Mildred Breadstreet,0,0
1666,12,June,19,,St Ann Blackfriers,1,1
1666,12,June,19,,St Margaret Lothbury,1,0
1666,12,June,19,,St Mildred Poultry,0,0
1666,12,June,19,,St Anthony alias Antholin,1,0
1666,12,June,19,,St Margaret Moses,0,0
1666,12,June,19,,St Nicholas Acons,0,0
1666,12,June,19,,St Austins Parish,0,0
1666,12,June,19,,St Margaret Newfishstreet,0,0
1666,12,June,19,,St Nicholas Coleabby,0,0
1666,12,June,19,,St Bartholomew Exchange,1,0
1666,12,June,19,,St Margaret Pattons,0,0
1666,12,June,19,,St Nicholas Olaves,0,0
1666,12,June,19,,St Bennet Finck,0,0
1666,12,June,19,,St Martin Iremongerlane,0,0
1666,12,June,19,,St Olave Hartstreet,1,0
1666,12,June,19,,St Bennet Gracechurch,0,0
1666,12,June,19,,St Martin Ludgate,3,0
1666,12,June,19,,St Olave Jewry,1,1
1666,12,June,19,,St Bennet Paulswharf,0,0
1666,12,June,19,,St Martin Orgars,0,0
1666,12,June,19,,St Olave Silverstreet,0,0
1666,12,June,19,,St Bennet Sherehog,0,0
1666,12,June,19,,St Martin Outwitch,0,0
1666,12,June,19,,St Pancras Soperlane,0,0
1666,12,June,19,,St Botolph Billingsgate,0,0
1666,12,June,19,,St Martin Vintrey,0,0
1666,12,June,19,,St Peter Cheap,0,0
1666,12,June,19,,Christ's Church,1,0
1666,12,June,19,,St Mary Abchurch,0,0
1666,12,June,19,,St Peter Cornhil,0,0
1666,12,June,19,,St Christophers,0,0
1666,12,June,19,,St Mary Aldermanbury,1,0
1666,12,June,19,,St Peter Paulswharf,0,0
1666,12,June,19,,St Clement Eastcheap,0,0
1666,12,June,19,,St Mary Aldermary,1,0
1666,12,June,19,,St Peter Poor,0,0
1666,12,June,19,,St Dionis Backchurch,0,0
1666,12,June,19,,St Mary-le-bow,1,1
1666,12,June,19,,St Steven Colemanstreet,1,0
1666,12,June,19,,St Dunstan East,0,0
1666,12,June,19,,St Mary Bothaw,0,0
1666,12,June,19,,St Steven Walbrook,0,0
1666,12,June,19,,St Edmund Lumbardstr.,1,0
1666,12,June,19,,St Mary Colechurch,0,0
1666,12,June,19,,St Swithin,0,0
1666,12,June,19,,St Ethelburga,0,0
1666,12,June,19,,St Mary Hill,0,0
1666,12,June,19,,St Thomas Apostle,1,0
1666,12,June,19,,St Faith,0,0
1666,12,June,19,,St Mary Milkstreet,0,0
1666,12,June,19,,Trinity Parish,1,0
1666,12,June,19,,St Gabriel Fenchurch,1,0
1666,12,June,19,,St Mary Mag. Oldfishstreet,1,0
1666,12,June,19,,St Vedast alias Foster,1,0
1666,12,June,19,,St George Botolphlane,0,0
1666,12,June,19,,St Andrew Holborn,3,0
1666,12,June,19,,St Botolph Aldgate,11,0
1666,12,June,19,,Saviour Southwark,13,1
1666,12,June,19,,St Bartholomew the Great,0,0
1666,12,June,19,,St Botolph Bishopsgate,3,0
1666,12,June,19,,St Sepulchres Parish,4,0
1666,12,June,19,,St Bartholomew the Lesse,0,0
1666,12,June,19,,St Dunstan West,3,0
1666,12,June,19,,St Thomas Southwark,0,0
1666,12,June,19,,St Bridget,4,0
1666,12,June,19,,St George Southwark,0,0
1666,12,June,19,,Trinity Minories,1,0
1666,12,June,19,,Bridewel Precinct,0,0
1666,12,June,19,,St Giles Cripplegate,8,0
1666,12,June,19,,At the Pesthouse,0,0
1666,12,June,19,,St Botolph Aldersgate,0,0
1666,12,June,19,,St Olave Southwark,15,0
1666,12,June,19,,...hritt Church,0,0
1666,12,June,19,,St Katharine Tower,3,0
1666,12,June,19,,St Mary Newington,3,0
1666,12,June,19,,Dunstan Stepney,15,0
1666,12,June,19,,Lambeth Parish,10,9
1666,12,June,19,,St Mary Whitechappel,6,1
1666,12,June,19,,St Giles in the Fields,5,0
1666,12,June,19,,St Leonard Shoreditch,6,1
1666,12,June,19,,St. Paul Shadwel,0,0
1666,12,June,19,,St James Clerkenwel,4,0
1666,12,June,19,,St Mary Islington,0,0
1666,12,June,19,,Rotherhith Parish,2,0
1666,12,June,19,,John at Hackney,0,0
1666,12,June,19,,St Mary Magd. Bermondsey,8,4
1666,12,June,19,,St Ann Westminster,0,0
1666,12,June,19,,St Margaret Westminster,9,1
1666,12,June,19,,St Mary Savoy,0,0
1666,12,June,19,,St Clement Danes,5,3
1666,12,June,19,,St Martin in the Fields,6,0
1666,12,June,19,,St Paul Covent Garden,2,0
1666,12,June,19,,St James Westminster,0,0
1666,19,June,26,,ALban Woodstreet,0,0
1666,19,June,26,,St Gregory by St Paul,1,0
1666,19,June,26,,St Mary Mounthaw,0,0
1666,19,June,26,,Alhallows Barking,0,0
1666,19,June,26,,St Hellen,0,0
1666,19,June,26,,St Mary Sommerset,0,0
1666,19,June,26,,Alhallows Breadstreet,1,0
1666,19,June,26,,St James Dukes Place,0,0
1666,19,June,26,,St Mary Staining,0,0
1666,19,June,26,,Alhallows the Great,1,0
1666,19,June,26,,St James Garlickhithe,0,0
1666,19,June,26,,St Mary Woolchurch,0,0
1666,19,June,26,,Alhallows Honylane,0,0
1666,19,June,26,,St John Baptist,0,0
1666,19,June,26,,St Mary Woolnoth,0,0
1666,19,June,26,,Alhallows the Less,0,0
1666,19,June,26,,St John Evangelist,0,0
1666,19,June,26,,St Matthew Fridaystreet,0,0
1666,19,June,26,,Alhallows Lombardstreet,0,0
1666,19,June,26,,St John Zachary,0,0
1666,19,June,26,,St Michael Bassishaw,0,0
1666,19,June,26,,Alhallows Staining,0,0
1666,19,June,26,,St Katharine Coleman,0,0
1666,19,June,26,,St Michael Cornhil,0,0
1666,19,June,26,,Alhallows the Wall,2,0
1666,19,June,26,,St Katharine Creechurch,0,0
1666,19,June,26,,St Michael Crookedlane,0,0
1666,19,June,26,,St Alphage,1,0
1666,19,June,26,,St Lawrence Jewry,0,0
1666,19,June,26,,St Michael Queenhithe,1,0
1666,19,June,26,,St Andrew Hubbard,0,0
1666,19,June,26,,St Lawrence Pountney,1,0
1666,19,June,26,,St Michael Quern,0,0
1666,19,June,26,,St Andrew Undershaft,1,0
1666,19,June,26,,St Leonard Eastcheap,0,0
1666,19,June,26,,St Michael Royal,1,0
1666,19,June,26,,St Andrew Wardrobe,1,0
1666,19,June,26,,St Leonard Fosterlane,2,0
1666,19,June,26,,St Michael Woodstreet,0,0
1666,19,June,26,,St Ann Aldersgate,0,0
1666,19,June,26,,St Magnus Parish,0,0
1666,19,June,26,,St Mildred Breadstreet,0,0
1666,19,June,26,,St Ann Blackfriers,1,0
1666,19,June,26,,St Margaret Lothbury,0,0
1666,19,June,26,,St Mildred Poultry,0,0
1666,19,June,26,,St Anthony alias Antholin,3,1
1666,19,June,26,,St Margaret Moses,0,0
1666,19,June,26,,St Nicholas Acons,0,0
1666,19,June,26,,St Austins Parish,0,0
1666,19,June,26,,St Margaret Newfishstreet,0,0
1666,19,June,26,,St Nicholas Coleabby,0,0
1666,19,June,26,,St Bartholomew Exchange,0,0
1666,19,June,26,,St Margaret Pattons,0,0
1666,19,June,26,,St Nicholas Olaves,0,0
1666,19,June,26,,St Bennet Finck,0,0
1666,19,June,26,,St Martin Iremongerlane,0,0
1666,19,June,26,,St Olave Hartstreet,1,0
1666,19,June,26,,St Bennet Gracechurch,0,0
1666,19,June,26,,St Martin Ludgate,1,0
1666,19,June,26,,St Olave Jewry,0,0
1666,19,June,26,,St Bennet Paulswharf,0,0
1666,19,June,26,,St Martin Orgars,1,0
1666,19,June,26,,St Olave Silverstreet,1,0
1666,19,June,26,,St Bennet Sherehog,0,0
1666,19,June,26,,St Martin Outwitch,0,0
1666,19,June,26,,St Pancras Soperlane,0,0
1666,19,June,26,,St Botolph Billingsgate,0,0
1666,19,June,26,,St Martin Vintrey,0,0
1666,19,June,26,,St Peter Cheap,0,0
1666,19,June,26,,Christ's Church,0,0
1666,19,June,26,,St Mary Abchurch,0,0
1666,19,June,26,,St Peter Cornhil,0,0
1666,19,June,26,,St Christophers,1,0
1666,19,June,26,,St Mary Aldermanbury,0,0
1666,19,June,26,,St Peter Paulswharf,0,0
1666,19,June,26,,St Clement Eastcheap,0,0
1666,19,June,26,,St Mary Aldermary,0,0
1666,19,June,26,,St Peter Poor,0,0
1666,19,June,26,,St Dionis Backchurch,0,0
1666,19,June,26,,St Mary-le-bow,0,0
1666,19,June,26,,St Steven Colemanstreet,0,0
1666,19,June,26,,St Dunstan East,2,1
1666,19,June,26,,St Mary Bothaw,2,0
1666,19,June,26,,St Steven Walbrook,0,0
1666,19,June,26,,St Edmund Lumbardstr.,0,0
1666,19,June,26,,St Mary Colechurch,0,0
1666,19,June,26,,St Swithin,0,0
1666,19,June,26,,St Ethelburga,1,0
1666,19,June,26,,St Mary Hill,0,0
1666,19,June,26,,St Thomas Apostle,0,0
1666,19,June,26,,St Faith,1,0
1666,19,June,26,,St Mary Milkstreet,0,0
1666,19,June,26,,Trinity Parish,0,0
1666,19,June,26,,St Gabriel Fenchurch,0,0
1666,19,June,26,,St Mary Mag. Oldfishstreet,1,0
1666,19,June,26,,St Vedast alias Foster,0,0
1666,19,June,26,,St George Botolphlane,0,0
1666,19,June,26,,St Andrew Holborn,5,0
1666,19,June,26,,St Botolph Aldgate,15,7
1666,19,June,26,,Saviour Southwark,12,1
1666,19,June,26,,St Bartholomew the Great,0,0
1666,19,June,26,,St Botolph Bishopsgate,5,0
1666,19,June,26,,St Sepulchres Parish,8,0
1666,19,June,26,,St Bartholomew the Lesse,0,0
1666,19,June,26,,St Dunstan West,0,0
1666,19,June,26,,St Thomas Southwark,1,0
1666,19,June,26,,St Bridget,11,0
1666,19,June,26,,St George Southwark,2,0
1666,19,June,26,,Trinity Minories,2,1
1666,19,June,26,,Bridewel Precinct,0,0
1666,19,June,26,,St Giles Cripplegate,5,0
1666,19,June,26,,At the Pesthouse,2,2
1666,19,June,26,,St Botolph Aldersgate,3,0
1666,19,June,26,,St Olave Southwark,9,0
1666,19,June,26,,...hritt Church,0,0
1666,19,June,26,,St Katharine Tower,5,0
1666,19,June,26,,St Mary Newington,2,0
1666,19,June,26,,Dunstan Stepney,20,1
1666,19,June,26,,Lambeth Parish,9,6
1666,19,June,26,,St Mary Whitechappel,7,2
1666,19,June,26,,St Giles in the Fields,8,1
1666,19,June,26,,St Leonard Shoreditch,9,0
1666,19,June,26,,St. Paul Shadwel,0,0
1666,19,June,26,,St James Clerkenwel,7,0
1666,19,June,26,,St Mary Islington,0,0
1666,19,June,26,,Rotherhith Parish,1,1
1666,19,June,26,,John at Hackney,2,0
1666,19,June,26,,St Mary Magd. Bermondsey,10,6
1666,19,June,26,,St Ann Westminster,0,0
1666,19,June,26,,St Margaret Westminster,10,3
1666,19,June,26,,St Mary Savoy,2,0
1666,19,June,26,,St Clement Danes,4,0
1666,19,June,26,,St Martin in the Fields,16,0
1666,19,June,26,,St Paul Covent Garden,0,0
1666,19,June,26,,St James Westminster,0,0
1666,26,June,3,July,ALban Woodstreet,0,0
1666,26,June,3,July,St Gregory by St Paul,1,0
1666,26,June,3,July,St Mary Mounthaw,0,0
1666,26,June,3,July,Alhallows Barking,1,0
1666,26,June,3,July,St Hellen,1,0
1666,26,June,3,July,St Mary Sommerset,2,0
1666,26,June,3,July,Alhallows Breadstreet,0,0
1666,26,June,3,July,St James Dukes Place,0,0
1666,26,June,3,July,St Mary Staining,0,0
1666,26,June,3,July,Alhallows the Great,0,0
1666,26,June,3,July,St James Garlickhithe,0,0
1666,26,June,3,July,St Mary Woolchurch,0,0
1666,26,June,3,July,Alhallows Honylane,0,0
1666,26,June,3,July,St John Baptist,0,0
1666,26,June,3,July,St Mary Woolnoth,0,0
1666,26,June,3,July,Alhallows the Less,0,0
1666,26,June,3,July,St John Evangelist,0,0
1666,26,June,3,July,St Matthew Fridaystreet,0,0
1666,26,June,3,July,Alhallows Lombardstreet,0,0
1666,26,June,3,July,St John Zachary,0,0
1666,26,June,3,July,St Michael Bassishaw,0,0
1666,26,June,3,July,Alhallows Staining,1,0
1666,26,June,3,July,St Katharine Coleman,2,0
1666,26,June,3,July,St Michael Cornhil,0,0
1666,26,June,3,July,Alhallows the Wall,1,0
1666,26,June,3,July,St Katharine Creechurch,1,0
1666,26,June,3,July,St Michael Crookedlane,0,0
1666,26,June,3,July,St Alphage,0,0
1666,26,June,3,July,St Lawrence Jewry,0,0
1666,26,June,3,July,St Michael Queenhithe,1,0
1666,26,June,3,July,St Andrew Hubbard,0,0
1666,26,June,3,July,St Lawrence Pountney,1,0
1666,26,June,3,July,St Michael Quern,1,0
1666,26,June,3,July,St Andrew Undershaft,3,0
1666,26,June,3,July,St Leonard Eastcheap,1,0
1666,26,June,3,July,St Michael Royal,1,0
1666,26,June,3,July,St Andrew Wardrobe,0,0
1666,26,June,3,July,St Leonard Fosterlane,0,0
1666,26,June,3,July,St Michael Woodstreet,0,0
1666,26,June,3,July,St Ann Aldersgate,0,0
1666,26,June,3,July,St Magnus Parish,0,0
1666,26,June,3,July,St Mildred Breadstreet,0,0
1666,26,June,3,July,St Ann Blackfriers,3,0
1666,26,June,3,July,St Margaret Lothbury,0,0
1666,26,June,3,July,St Mildred Poultry,0,0
1666,26,June,3,July,St Anthony alias Antholin,0,0
1666,26,June,3,July,St Margaret Moses,0,0
1666,26,June,3,July,St Nicholas Acons,1,0
1666,26,June,3,July,St Austins Parish,0,0
1666,26,June,3,July,St Margaret Newfishstreet,1,0
1666,26,June,3,July,St Nicholas Coleabby,0,0
1666,26,June,3,July,St Bartholomew Exchange,0,0
1666,26,June,3,July,St Margaret Pattons,1,0
1666,26,June,3,July,St Nicholas Olaves,0,0
1666,26,June,3,July,St Bennet Finck,0,0
1666,26,June,3,July,St Martin Iremongerlane,1,0
1666,26,June,3,July,St Olave Hartstreet,0,0
1666,26,June,3,July,St Bennet Gracechurch,1,0
1666,26,June,3,July,St Martin Ludgate,0,0
1666,26,June,3,July,St Olave Jewry,0,0
1666,26,June,3,July,St Bennet Paulswharf,1,0
1666,26,June,3,July,St Martin Orgars,0,0
1666,26,June,3,July,St Olave Silverstreet,1,1
1666,26,June,3,July,St Bennet Sherehog,0,0
1666,26,June,3,July,St Martin Outwitch,0,0
1666,26,June,3,July,St Pancras Soperlane,2,0
1666,26,June,3,July,St Botolph Billingsgate,0,0
1666,26,June,3,July,St Martin Vintrey,0,0
1666,26,June,3,July,St Peter Cheap,0,0
1666,26,June,3,July,Christ's Church,0,0
1666,26,June,3,July,St Mary Abchurch,0,0
1666,26,June,3,July,St Peter Cornhil,1,1
1666,26,June,3,July,St Christophers,0,0
1666,26,June,3,July,St Mary Aldermanbury,0,0
1666,26,June,3,July,St Peter Paulswharf,0,0
1666,26,June,3,July,St Clement Eastcheap,0,0
1666,26,June,3,July,St Mary Aldermary,0,0
1666,26,June,3,July,St Peter Poor,2,1
1666,26,June,3,July,St Dionis Backchurch,0,0
1666,26,June,3,July,St Mary-le-bow,0,0
1666,26,June,3,July,St Steven Colemanstreet,0,0
1666,26,June,3,July,St Dunstan East,4,0
1666,26,June,3,July,St Mary Bothaw,0,0
1666,26,June,3,July,St Steven Walbrook,0,0
1666,26,June,3,July,St Edmund Lumbardstr.,0,0
1666,26,June,3,July,St Mary Colechurch,0,0
1666,26,June,3,July,St Swithin,0,0
1666,26,June,3,July,St Ethelburga,0,0
1666,26,June,3,July,St Mary Hill,1,0
1666,26,June,3,July,St Thomas Apostle,1,0
1666,26,June,3,July,St Faith,0,0
1666,26,June,3,July,St Mary Milkstreet,0,0
1666,26,June,3,July,Trinity Parish,2,0
1666,26,June,3,July,St Gabriel Fenchurch,0,0
1666,26,June,3,July,St Mary Mag. Oldfishstreet,0,0
1666,26,June,3,July,St Vedast alias Foster,0,0
1666,26,June,3,July,St George Botolphlane,0,0
1666,26,June,3,July,St Andrew Holborn,8,1
1666,26,June,3,July,St Botolph Aldgate,7,3
1666,26,June,3,July,Saviour Southwark,8,3
1666,26,June,3,July,St Bartholomew the Great,1,0
1666,26,June,3,July,St Botolph Bishopsgate,8,0
1666,26,June,3,July,St Sepulchres Parish,7,0
1666,26,June,3,July,St Bartholomew the Lesse,2,0
1666,26,June,3,July,St Dunstan West,0,0
1666,26,June,3,July,St Thomas Southwark,2,0
1666,26,June,3,July,St Bridget,3,0
1666,26,June,3,July,St George Southwark,6,0
1666,26,June,3,July,Trinity Minories,0,0
1666,26,June,3,July,Bridewel Precinct,0,0
1666,26,June,3,July,St Giles Cripplegate,6,0
1666,26,June,3,July,At the Pesthouse,0,0
1666,26,June,3,July,St Botolph Aldersgate,1,0
1666,26,June,3,July,St Olave Southwark,9,0
1666,26,June,3,July,...hritt Church,0,0
1666,26,June,3,July,St Katharine Tower,7,0
1666,26,June,3,July,St Mary Newington,1,0
1666,26,June,3,July,Dunstan Stepney,27,3
1666,26,June,3,July,Lambeth Parish,16,11
1666,26,June,3,July,St Mary Whitechappel,8,1
1666,26,June,3,July,St Giles in the Fields,10,2
1666,26,June,3,July,St Leonard Shoreditch,3,0
1666,26,June,3,July,St. Paul Shadwel,2,1
1666,26,June,3,July,St James Clerkenwel,2,0
1666,26,June,3,July,St Mary Islington,1,0
1666,26,June,3,July,Rotherhith Parish,0,0
1666,26,June,3,July,John at Hackney,1,0
1666,26,June,3,July,St Mary Magd. Bermondsey,11,4
1666,26,June,3,July,St Ann Westminster,0,0
1666,26,June,3,July,St Margaret Westminster,10,1
1666,26,June,3,July,St Mary Savoy,0,0
1666,26,June,3,July,St Clement Danes,5,2
1666,26,June,3,July,St Martin in the Fields,9,0
1666,26,June,3,July,St Paul Covent Garden,0,0
1666,26,June,3,July,St James Westminster,0,0
1666,3,July,10,,ALban Woodstreet,1,0
1666,3,July,10,,St Gregory by St Paul,0,0
1666,3,July,10,,St Mary Mounthaw,0,0
1666,3,July,10,,Alhallows Barking,1,0
1666,3,July,10,,St Hellen,1,0
1666,3,July,10,,St Mary Sommerset,1,0
1666,3,July,10,,Alhallows Breadstreet,0,0
1666,3,July,10,,St James Dukes Place,0,0
1666,3,July,10,,St Mary Staining,0,0
1666,3,July,10,,Alhallows the Great,0,0
1666,3,July,10,,St James Garlickhithe,0,0
1666,3,July,10,,St Mary Woolchurch,0,0
1666,3,July,10,,Alhallows Honylane,0,0
1666,3,July,10,,St John Baptist,2,0
1666,3,July,10,,St Mary Woolnoth,1,0
1666,3,July,10,,Alhallows the Less,0,0
1666,3,July,10,,St John Evangelist,0,0
1666,3,July,10,,St Matthew Fridaystreet,0,0
1666,3,July,10,,Alhallows Lombardstreet,0,0
1666,3,July,10,,St John Zachary,1,0
1666,3,July,10,,St Michael Bassishaw,0,0
1666,3,July,10,,Alhallows Staining,0,0
1666,3,July,10,,St Katharine Coleman,0,0
1666,3,July,10,,St Michael Cornhil,1,0
1666,3,July,10,,Alhallows the Wall,0,0
1666,3,July,10,,St Katharine Creechurch,3,0
1666,3,July,10,,St Michael Crookedlane,1,0
1666,3,July,10,,St Alphage,0,0
1666,3,July,10,,St Lawrence Jewry,0,0
1666,3,July,10,,St Michael Queenhithe,1,0
1666,3,July,10,,St Andrew Hubbard,0,0
1666,3,July,10,,St Lawrence Pountney,1,0
1666,3,July,10,,St Michael Quern,1,0
1666,3,July,10,,St Andrew Undershaft,1,0
1666,3,July,10,,St Leonard Eastcheap,0,0
1666,3,July,10,,St Michael Royal,0,0
1666,3,July,10,,St Andrew Wardrobe,1,0
1666,3,July,10,,St Leonard Fosterlane,1,0
1666,3,July,10,,St Michael Woodstreet,1,0
1666,3,July,10,,St Ann Aldersgate,1,0
1666,3,July,10,,St Magnus Parish,0,0
1666,3,July,10,,St Mildred Breadstreet,0,0
1666,3,July,10,,St Ann Blackfriers,1,0
1666,3,July,10,,St Margaret Lothbury,2,0
1666,3,July,10,,St Mildred Poultry,1,0
1666,3,July,10,,St Anthony alias Antholin,1,1
1666,3,July,10,,St Margaret Moses,0,0
1666,3,July,10,,St Nicholas Acons,0,0
1666,3,July,10,,St Austins Parish,1,0
1666,3,July,10,,St Margaret Newfishstreet,1,0
1666,3,July,10,,St Nicholas Coleabby,0,0
1666,3,July,10,,St Bartholomew Exchange,0,0
1666,3,July,10,,St Margaret Pattons,0,0
1666,3,July,10,,St Nicholas Olaves,0,0
1666,3,July,10,,St Bennet Finck,0,0
1666,3,July,10,,St Martin Iremongerlane,0,0
1666,3,July,10,,St Olave Hartstreet,0,0
1666,3,July,10,,St Bennet Gracechurch,0,0
1666,3,July,10,,St Martin Ludgate,0,0
